# BUSCO version is: 5.4.6 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
353391at2	Complete	ctg2	1949207	1950499	-	391.3	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
384865at2	Complete	ctg2	1017348	1018496	-	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Duplicated	contig_1	2993091	2994413	-	260.0	287	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ctg2	2754664	2755878	-	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Duplicated	ctg2	3473891	3475339	-	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	contig_1	512657	514108	-	555.5	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Duplicated	contig_1	1109442	1110647	-	171.4	206	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
462069at2	Duplicated	ctg2	1426975	1428174	-	171.1	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Duplicated	ctg2	1753709	1754704	-	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
469058at2	Duplicated	contig_1	720955	722064	-	385.1	291	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Duplicated	contig_1	3958331	3959395	-	296.2	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ctg2	2746319	2747953	+	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Complete	ctg2	1046443	1047933	-	214.1	259	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Complete	ctg2	137518	138807	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Duplicated	ctg2	117825	118814	+	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	contig_1	417468	418412	-	215.2	216	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Duplicated	ctg2	405949	407751	-	727.2	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	contig_1	1562059	1563771	+	676.9	512	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Duplicated	ctg2	2947340	2948953	+	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	contig_1	3429639	3431252	+	158.3	293	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
776861at2	Complete	ctg2	2779939	2781465	-	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
837522at2	Complete	ctg2	3632478	3633983	+	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
841869at2	Duplicated	ctg2	2903562	2904491	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	contig_1	1861969	1862892	+	144.3	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
874197at2	Complete	ctg2	2427192	2428274	+	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
923547at2	Duplicated	ctg2	3722291	3723316	-	434.6	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	contig_1	2005093	2006121	+	419.7	308	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
932854at2	Duplicated	ctg2	3879842	3881101	+	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	contig_1	404209	405570	-	594.7	416	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932993at2	Complete	ctg2	1339825	1341210	-	64.3	213	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
961486at2	Duplicated	contig_1	428133	428996	-	211.2	181	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ctg2	106532	107374	+	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
981870at2	Fragmented	contig_1	1672222	1673031	-	192.0	183	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
984717at2	Duplicated	ctg2	3898076	3899017	+	212.0	196	https://v10-1.orthodb.org/?query=984717at2	GTPase Era
984717at2	Duplicated	contig_1	2733379	2734434	+	199.5	197	https://v10-1.orthodb.org/?query=984717at2	GTPase Era
1009041at2	Duplicated	ctg2	2933385	2934635	+	251.5	234	https://v10-1.orthodb.org/?query=1009041at2	Cell division protein FtsZ
1009041at2	Duplicated	contig_1	992353	993483	-	244.2	246	https://v10-1.orthodb.org/?query=1009041at2	Cell division protein FtsZ
1024388at2	Complete	contig_1	2762436	2763695	-	416.3	315	https://v10-1.orthodb.org/?query=1024388at2	S-adenosylmethionine synthetase
1036075at2	Missing
1043239at2	Duplicated	contig_1	1282682	1283530	-	156.5	154	https://v10-1.orthodb.org/?query=1043239at2	Uridylate kinase
1043239at2	Duplicated	ctg2	3776071	3776793	-	155.5	155	https://v10-1.orthodb.org/?query=1043239at2	Uridylate kinase
1049662at2	Complete	ctg2	3491023	3492561	+	569.2	434	https://v10-1.orthodb.org/?query=1049662at2	Methylglyoxal synthase-like domain
1054741at2	Duplicated	ctg2	41534	42586	+	366.4	326	https://v10-1.orthodb.org/?query=1054741at2	tRNA-specific 2-thiouridylase
1054741at2	Duplicated	contig_1	198950	200032	-	364.2	327	https://v10-1.orthodb.org/?query=1054741at2	tRNA-specific 2-thiouridylase
1069591at2	Complete	ctg2	1221605	1222489	+	126.4	171	https://v10-1.orthodb.org/?query=1069591at2	tRNA dimethylallyltransferase
1074831at2	Complete	ctg2	2047231	2048814	-	208.3	344	https://v10-1.orthodb.org/?query=1074831at2	DNA repair protein RecN
1080436at2	Complete	ctg2	1555065	1556135	-	356.9	263	https://v10-1.orthodb.org/?query=1080436at2	Protein RecA
1093223at2	Complete	ctg2	1108893	1110257	-	283.4	354	https://v10-1.orthodb.org/?query=1093223at2	Mur ligase, C-terminal
1132353at2	Duplicated	contig_1	426626	427357	-	189.7	160	https://v10-1.orthodb.org/?query=1132353at2	K Homology domain
1132353at2	Duplicated	ctg2	108254	108973	+	189.0	162	https://v10-1.orthodb.org/?query=1132353at2	K Homology domain
1151822at2	Complete	ctg2	1641996	1643060	+	217.6	254	https://v10-1.orthodb.org/?query=1151822at2	Phospho-N-acetylmuramoyl-pentapeptide-transferase
1166299at2	Duplicated	ctg2	3964084	3964968	-	113.3	110	https://v10-1.orthodb.org/?query=1166299at2	tRNA pseudouridine synthase B
1166299at2	Duplicated	contig_1	2874477	2875484	+	111.9	123	https://v10-1.orthodb.org/?query=1166299at2	tRNA pseudouridine synthase B
1211060at2	Duplicated	contig_1	1323078	1323686	+	172.0	163	https://v10-1.orthodb.org/?query=1211060at2	RNA-binding S4 domain
1211060at2	Duplicated	ctg2	655297	655905	+	170.6	163	https://v10-1.orthodb.org/?query=1211060at2	RNA-binding S4 domain
1257362at2	Complete	ctg2	3967383	3968438	-	239.2	234	https://v10-1.orthodb.org/?query=1257362at2	tRNA N6-adenosine threonylcarbamoyltransferase
1266295at2	Duplicated	ctg2	2377148	2377873	+	296.6	246	https://v10-1.orthodb.org/?query=1266295at2	Triosephosphate isomerase
1266295at2	Duplicated	contig_1	470684	471382	+	265.4	235	https://v10-1.orthodb.org/?query=1266295at2	Triosephosphate isomerase
1270636at2	Duplicated	contig_1	430012	430656	-	174.1	139	https://v10-1.orthodb.org/?query=1270636at2	Ribosomal protein L3
1270636at2	Duplicated	ctg2	104782	105465	+	157.9	143	https://v10-1.orthodb.org/?query=1270636at2	Ribosomal protein L3
1272633at2	Duplicated	ctg2	3066416	3067285	+	129.0	168	https://v10-1.orthodb.org/?query=1272633at2	S-adenosyl-L-methionine-dependent methyltransferase
1272633at2	Duplicated	contig_1	2844806	2845681	+	121.7	161	https://v10-1.orthodb.org/?query=1272633at2	S-adenosyl-L-methionine-dependent methyltransferase
1346419at2	Complete	ctg2	1994782	1996023	+	282.3	288	https://v10-1.orthodb.org/?query=1346419at2	Flavoprotein
1395197at2	Complete	ctg2	3113007	3114101	+	97.9	164	https://v10-1.orthodb.org/?query=1395197at2	Peptidase M50
1398618at2	Duplicated	contig_1	423393	423932	-	152.4	131	https://v10-1.orthodb.org/?query=1398618at2	Ribosomal protein L6, alpha-beta domain
1398618at2	Duplicated	ctg2	111935	112474	+	143.1	133	https://v10-1.orthodb.org/?query=1398618at2	Ribosomal protein L6, alpha-beta domain
1419877at2	Complete	contig_1	3016136	3017107	-	196.6	257	https://v10-1.orthodb.org/?query=1419877at2	glycerol-3-phosphate dehydrogenase
1456375at2	Duplicated	contig_1	424376	424921	-	210.5	141	https://v10-1.orthodb.org/?query=1456375at2	Ribosomal protein L5
1456375at2	Duplicated	ctg2	110883	111425	+	208.1	142	https://v10-1.orthodb.org/?query=1456375at2	Ribosomal protein L5
1470978at2	Duplicated	ctg2	4108441	4108983	+	74.2	102	https://v10-1.orthodb.org/?query=1470978at2	Ribosomal protein L10
1470978at2	Duplicated	contig_1	3751818	3752345	-	70.9	102	https://v10-1.orthodb.org/?query=1470978at2	Ribosomal protein L10
1490892at2	Duplicated	ctg2	628833	629333	+	40.0	83	https://v10-1.orthodb.org/?query=1490892at2	16S rRNA (uracil(1498)-N(3))-methyltransferase
1490892at2	Duplicated	contig_1	3138922	3139671	-	39.3	102	https://v10-1.orthodb.org/?query=1490892at2	16S rRNA (uracil(1498)-N(3))-methyltransferase
1491686at2	Duplicated	contig_1	420067	420639	-	134.9	128	https://v10-1.orthodb.org/?query=1491686at2	Adenylate kinase
1491686at2	Duplicated	ctg2	115514	116068	+	124.9	128	https://v10-1.orthodb.org/?query=1491686at2	Adenylate kinase
1497415at2	Duplicated	ctg2	1210949	1211590	+	26.2	53	https://v10-1.orthodb.org/?query=1497415at2	Ribosome maturation factor RimM
1497415at2	Duplicated	contig_1	497603	498151	-	25.2	57	https://v10-1.orthodb.org/?query=1497415at2	Ribosome maturation factor RimM
1502854at2	Complete	ctg2	2100550	2101110	+	250.8	184	https://v10-1.orthodb.org/?query=1502854at2	Guanylate kinase
1504821at2	Complete	ctg2	87923	88882	+	184.9	214	https://v10-1.orthodb.org/?query=1504821at2	Riboflavin kinase
1505038at2	Duplicated	contig_1	422483	423007	-	184.6	147	https://v10-1.orthodb.org/?query=1505038at2	Ribosomal protein S5
1505038at2	Duplicated	ctg2	112852	113403	+	181.4	147	https://v10-1.orthodb.org/?query=1505038at2	Ribosomal protein S5
1540940at2	Complete	contig_1	516817	517287	+	182.0	133	https://v10-1.orthodb.org/?query=1540940at2	Ribosomal protein S7 domain
1567535at2	Duplicated	ctg2	114117	115430	+	285.7	307	https://v10-1.orthodb.org/?query=1567535at2	Protein translocase subunit SecY
1567535at2	Duplicated	contig_1	420636	421958	-	279.1	303	https://v10-1.orthodb.org/?query=1567535at2	Protein translocase subunit SecY
1572673at2	Complete	ctg2	105510	106148	+	122.7	96	https://v10-1.orthodb.org/?query=1572673at2	50S ribosomal protein L4
1574817at2	Complete	ctg2	2127556	2128194	-	111.7	138	https://v10-1.orthodb.org/?query=1574817at2	Transcription antitermination protein NusB
1590629at2	Duplicated	ctg2	1180977	1181717	+	45.0	87	https://v10-1.orthodb.org/?query=1590629at2	rRNA small subunit methyltransferase G
1590629at2	Duplicated	contig_1	673288	674052	-	42.3	81	https://v10-1.orthodb.org/?query=1590629at2	rRNA small subunit methyltransferase G
1592033at2	Complete	contig_1	1087417	1089195	+	400.8	309	https://v10-1.orthodb.org/?query=1592033at2	GTPase HflX
1595498at2	Duplicated	contig_1	2587657	2588124	+	34.2	40	https://v10-1.orthodb.org/?query=1595498at2	Ribosome maturation factor RimP
1595498at2	Duplicated	ctg2	1018585	1019049	-	32.2	40	https://v10-1.orthodb.org/?query=1595498at2	Ribosome maturation factor RimP
1623045at2	Duplicated	ctg2	2670293	2671099	+	249.7	184	https://v10-1.orthodb.org/?query=1623045at2	Ribosomal protein S2
1623045at2	Duplicated	contig_1	76044	76811	+	237.3	184	https://v10-1.orthodb.org/?query=1623045at2	Ribosomal protein S2
1661836at2	Fragmented	contig_1	522339	522821	+	74.3	68	https://v10-1.orthodb.org/?query=1661836at2	Recombination protein RecR
1666043at2	Complete	ctg2	107848	108222	+	109.7	85	https://v10-1.orthodb.org/?query=1666043at2	Ribosomal protein L22/L17
1671455at2	Complete	ctg2	284743	285453	-	198.1	164	https://v10-1.orthodb.org/?query=1671455at2	Ribosomal protein L1
1674344at2	Duplicated	ctg2	3775533	3776084	-	152.6	135	https://v10-1.orthodb.org/?query=1674344at2	Ribosome recycling factor
1674344at2	Duplicated	contig_1	1282144	1282695	-	141.7	134	https://v10-1.orthodb.org/?query=1674344at2	Ribosome recycling factor
1676462at2	Duplicated	ctg2	550914	551552	-	128.0	114	https://v10-1.orthodb.org/?query=1676462at2	Peptidyl-tRNA hydrolase
1676462at2	Duplicated	contig_1	4199482	4200162	-	124.6	118	https://v10-1.orthodb.org/?query=1676462at2	Peptidyl-tRNA hydrolase
1692188at2	Duplicated	contig_1	423959	424357	-	184.4	128	https://v10-1.orthodb.org/?query=1692188at2	Ribosomal protein S8
1692188at2	Duplicated	ctg2	111455	111856	+	183.3	130	https://v10-1.orthodb.org/?query=1692188at2	Ribosomal protein S8
1698718at2	Duplicated	contig_1	3755375	3755737	-	108.4	85	https://v10-1.orthodb.org/?query=1698718at2	Ribosomal protein L19
1698718at2	Duplicated	ctg2	287225	287623	-	106.5	83	https://v10-1.orthodb.org/?query=1698718at2	Ribosomal protein L19
1701531at2	Complete	ctg2	3634293	3635240	+	155.6	141	https://v10-1.orthodb.org/?query=1701531at2	ATP synthase, F1 complex, gamma subunit
1702697at2	Complete	contig_1	3753677	3754102	-	126.7	104	https://v10-1.orthodb.org/?query=1702697at2	Ribosomal protein L11, C-terminal
1707228at2	Duplicated	contig_1	516199	516579	+	175.7	106	https://v10-1.orthodb.org/?query=1707228at2	Ribosomal protein S12, bacterial-type
1707228at2	Duplicated	ctg2	432637	433011	+	172.6	91	https://v10-1.orthodb.org/?query=1707228at2	Ribosomal protein S12, bacterial-type
1713391at2	Duplicated	contig_1	418572	418967	-	151.7	96	https://v10-1.orthodb.org/?query=1713391at2	Ribosomal protein S11
1713391at2	Duplicated	ctg2	117333	117725	+	147.2	96	https://v10-1.orthodb.org/?query=1713391at2	Ribosomal protein S11
1720952at2	Duplicated	contig_1	662264	662728	-	200.5	141	https://v10-1.orthodb.org/?query=1720952at2	SsrA-binding protein
1720952at2	Duplicated	ctg2	2151448	2151945	-	200.3	141	https://v10-1.orthodb.org/?query=1720952at2	SsrA-binding protein
1758685at2	Duplicated	ctg2	3663207	3664037	-	34.4	57	https://v10-1.orthodb.org/?query=1758685at2	DNA repair protein RecO
1758685at2	Duplicated	contig_1	934996	935172	-	31.3	39	https://v10-1.orthodb.org/?query=1758685at2	DNA repair protein RecO
1760144at2	Duplicated	ctg2	3643567	3644106	-	95.7	96	https://v10-1.orthodb.org/?query=1760144at2	Translation initiation factor 3, C-terminal
1760144at2	Duplicated	contig_1	3640787	3641329	-	89.4	85	https://v10-1.orthodb.org/?query=1760144at2	Translation initiation factor 3, C-terminal
1766414at2	Duplicated	ctg2	120579	120977	+	105.5	98	https://v10-1.orthodb.org/?query=1766414at2	Ribosomal protein S9
1766414at2	Duplicated	contig_1	415174	415587	-	104.0	98	https://v10-1.orthodb.org/?query=1766414at2	Ribosomal protein S9
1772647at2	Duplicated	contig_1	419025	419402	-	144.0	99	https://v10-1.orthodb.org/?query=1772647at2	Ribosomal protein S13
1772647at2	Duplicated	ctg2	116775	117155	+	130.1	99	https://v10-1.orthodb.org/?query=1772647at2	Ribosomal protein S13
1776954at2	Complete	contig_1	2113051	2113389	-	43.5	70	https://v10-1.orthodb.org/?query=1776954at2	Ribosomal protein S6
1786618at2	Duplicated	ctg2	109139	109555	+	162.0	102	https://v10-1.orthodb.org/?query=1786618at2	Ribosomal protein L16
1786618at2	Duplicated	contig_1	426203	426622	-	149.6	101	https://v10-1.orthodb.org/?query=1786618at2	Ribosomal protein L16
1799923at2	Duplicated	contig_1	425316	425684	-	125.4	103	https://v10-1.orthodb.org/?query=1799923at2	Ribosomal protein L14P
1799923at2	Duplicated	ctg2	110094	110462	+	120.1	103	https://v10-1.orthodb.org/?query=1799923at2	Ribosomal protein L14P
1822215at2	Duplicated	contig_1	415587	416051	-	159.1	111	https://v10-1.orthodb.org/?query=1822215at2	Ribosomal protein L13
1822215at2	Duplicated	ctg2	120124	120579	+	158.0	111	https://v10-1.orthodb.org/?query=1822215at2	Ribosomal protein L13
1822695at2	Duplicated	ctg2	4109048	4109428	+	84.6	92	https://v10-1.orthodb.org/?query=1822695at2	Ribosomal protein L7/L12
1822695at2	Duplicated	contig_1	3751287	3751670	-	81.1	89	https://v10-1.orthodb.org/?query=1822695at2	Ribosomal protein L7/L12
1827295at2	Duplicated	contig_1	955652	956119	+	69.8	58	https://v10-1.orthodb.org/?query=1827295at2	tRNA threonylcarbamoyl adenosine modification protein TsaE
1827295at2	Duplicated	ctg2	1086149	1086589	+	64.0	57	https://v10-1.orthodb.org/?query=1827295at2	tRNA threonylcarbamoyl adenosine modification protein TsaE
1827334at2	Duplicated	ctg2	2679241	2679786	+	69.2	80	https://v10-1.orthodb.org/?query=1827334at2	methyltransferase
1827334at2	Duplicated	contig_1	1847309	1847887	+	66.0	79	https://v10-1.orthodb.org/?query=1827334at2	methyltransferase
1830156at2	Duplicated	ctg2	3492778	3493293	+	71.4	72	https://v10-1.orthodb.org/?query=1830156at2	Endoribonuclease YbeY
1830156at2	Duplicated	contig_1	3174549	3175181	+	64.9	73	https://v10-1.orthodb.org/?query=1830156at2	Endoribonuclease YbeY
1838961at2	Duplicated	contig_1	417024	417374	-	80.5	83	https://v10-1.orthodb.org/?query=1838961at2	Ribosomal protein L17
1838961at2	Duplicated	ctg2	118915	119265	+	71.3	78	https://v10-1.orthodb.org/?query=1838961at2	Ribosomal protein L17
1842956at2	Complete	contig_1	273728	274225	+	16.4	70	https://v10-1.orthodb.org/?query=1842956at2	Biotin--acetyl-CoA-carboxylase ligase
1844275at2	Complete	ctg2	1634879	1635868	-	155.0	177	https://v10-1.orthodb.org/?query=1844275at2	Aspartate carbamoyltransferase
1846503at2	Duplicated	contig_1	1864774	1865283	-	125.1	105	https://v10-1.orthodb.org/?query=1846503at2	pantetheine-phosphate adenylyltransferase
1846503at2	Duplicated	ctg2	3425218	3425697	+	116.7	106	https://v10-1.orthodb.org/?query=1846503at2	pantetheine-phosphate adenylyltransferase
1874945at2	Duplicated	ctg2	113431	113904	+	66.1	74	https://v10-1.orthodb.org/?query=1874945at2	Ribosomal protein L15
1874945at2	Duplicated	contig_1	422009	422452	-	65.1	72	https://v10-1.orthodb.org/?query=1874945at2	Ribosomal protein L15
1890943at2	Duplicated	ctg2	958062	958778	-	49.1	106	https://v10-1.orthodb.org/?query=1890943at2	ribonuclease III
1890943at2	Duplicated	contig_1	2553575	2554303	-	43.8	87	https://v10-1.orthodb.org/?query=1890943at2	ribonuclease III
1893906at2	Duplicated	ctg2	107416	107694	+	134.9	71	https://v10-1.orthodb.org/?query=1893906at2	Ribosomal protein S19, bacterial-type
1893906at2	Duplicated	contig_1	427756	428034	-	134.5	71	https://v10-1.orthodb.org/?query=1893906at2	Ribosomal protein S19, bacterial-type
1904463at2	Duplicated	ctg2	639050	639322	+	126.5	66	https://v10-1.orthodb.org/?query=1904463at2	Ribosomal protein L27
1904463at2	Duplicated	contig_1	2557613	2557885	-	124.9	66	https://v10-1.orthodb.org/?query=1904463at2	Ribosomal protein L27
1906715at2	Duplicated	contig_1	1947400	1948125	-	47.4	67	https://v10-1.orthodb.org/?query=1906715at2	Protein GrpE
1906715at2	Duplicated	ctg2	1468851	1469669	-	40.6	64	https://v10-1.orthodb.org/?query=1906715at2	Protein GrpE
1932144at2	Duplicated	ctg2	438003	438350	+	107.0	91	https://v10-1.orthodb.org/?query=1932144at2	Ribosomal protein L20
1932144at2	Duplicated	contig_1	2438380	2438739	+	105.9	92	https://v10-1.orthodb.org/?query=1932144at2	Ribosomal protein L20
1937072at2	Duplicated	contig_1	4031014	4031271	+	89.5	68	https://v10-1.orthodb.org/?query=1937072at2	Ribosomal protein S16
1937072at2	Duplicated	ctg2	3292232	3292480	-	87.9	68	https://v10-1.orthodb.org/?query=1937072at2	Ribosomal protein S16
1937493at2	Duplicated	contig_1	592610	593164	+	112.6	158	https://v10-1.orthodb.org/?query=1937493at2	ATP synthase subunit delta
1937493at2	Duplicated	ctg2	3631754	3632305	+	108.7	154	https://v10-1.orthodb.org/?query=1937493at2	ATP synthase subunit delta
1940575at2	Duplicated	contig_1	4284572	4284787	-	89.0	46	https://v10-1.orthodb.org/?query=1940575at2	Ribosomal protein S18
1940575at2	Duplicated	ctg2	2019993	2020208	-	79.6	46	https://v10-1.orthodb.org/?query=1940575at2	Ribosomal protein S18
1949059at2	Duplicated	contig_1	2557967	2558305	-	109.3	100	https://v10-1.orthodb.org/?query=1949059at2	Ribosomal protein L21
1949059at2	Duplicated	ctg2	638619	638996	+	100.7	99	https://v10-1.orthodb.org/?query=1949059at2	Ribosomal protein L21
1959318at2	Complete	contig_1	2816760	2817218	-	70.1	105	https://v10-1.orthodb.org/?query=1959318at2	Ribosomal protein L9
1963491at2	Duplicated	contig_1	423031	423393	-	146.6	101	https://v10-1.orthodb.org/?query=1963491at2	Ribosomal protein L18
1963491at2	Duplicated	ctg2	112477	112839	+	143.0	101	https://v10-1.orthodb.org/?query=1963491at2	Ribosomal protein L18
1971380at2	Duplicated	contig_1	3014939	3015469	-	124.3	117	https://v10-1.orthodb.org/?query=1971380at2	Ribosome-binding factor A
1971380at2	Duplicated	ctg2	1705032	1705412	+	112.4	119	https://v10-1.orthodb.org/?query=1971380at2	Ribosome-binding factor A
1978865at2	Duplicated	contig_1	429017	429343	-	108.1	91	https://v10-1.orthodb.org/?query=1978865at2	Ribosomal protein L25/L23
1978865at2	Duplicated	ctg2	106138	106476	+	104.8	90	https://v10-1.orthodb.org/?query=1978865at2	Ribosomal protein L25/L23
1990141at2	Duplicated	ctg2	4057418	4057687	-	97.7	68	https://v10-1.orthodb.org/?query=1990141at2	Ribosomal protein S15
1990141at2	Duplicated	contig_1	4174128	4174397	-	96.3	64	https://v10-1.orthodb.org/?query=1990141at2	Ribosomal protein S15
1990650at2	Duplicated	ctg2	1219220	1219645	-	80.7	79	https://v10-1.orthodb.org/?query=1990650at2	Ribosomal silencing factor RsfS
1990650at2	Duplicated	contig_1	3691981	3692559	+	80.3	79	https://v10-1.orthodb.org/?query=1990650at2	Ribosomal silencing factor RsfS
2005443at2	Duplicated	ctg2	2688299	2688595	+	65.6	76	https://v10-1.orthodb.org/?query=2005443at2	Ribosomal protein S20
2005443at2	Duplicated	contig_1	4141508	4141798	+	61.9	73	https://v10-1.orthodb.org/?query=2005443at2	Ribosomal protein S20
2012682at2	Duplicated	ctg2	437343	437660	+	130.6	87	https://v10-1.orthodb.org/?query=2012682at2	Ribosomal protein S10
2012682at2	Duplicated	contig_1	521053	521370	+	129.3	87	https://v10-1.orthodb.org/?query=2012682at2	Ribosomal protein S10
2035880at2	Duplicated	ctg2	109801	110055	+	83.3	56	https://v10-1.orthodb.org/?query=2035880at2	Ribosomal protein S17/S11
2035880at2	Duplicated	contig_1	425702	425950	-	81.5	56	https://v10-1.orthodb.org/?query=2035880at2	Ribosomal protein S17/S11
2040741at2	Duplicated	ctg2	110466	110822	+	41.0	63	https://v10-1.orthodb.org/?query=2040741at2	Ribosomal protein L24
2040741at2	Duplicated	contig_1	424948	425316	-	35.7	53	https://v10-1.orthodb.org/?query=2040741at2	Ribosomal protein L24
2046660at2	Complete	ctg2	437764	437967	+	35.7	33	https://v10-1.orthodb.org/?query=2046660at2	Ribosomal protein L35
2063644at2	Duplicated	contig_1	425969	426196	-	24.8	34	https://v10-1.orthodb.org/?query=2063644at2	Ribosomal protein L29/L35
2063644at2	Duplicated	ctg2	109562	109786	+	22.2	32	https://v10-1.orthodb.org/?query=2063644at2	Ribosomal protein L29/L35
2066663at2	Duplicated	contig_1	419691	419927	-	92.7	55	https://v10-1.orthodb.org/?query=2066663at2	Translation initiation factor IF-1
2066663at2	Duplicated	ctg2	116152	116382	+	91.0	55	https://v10-1.orthodb.org/?query=2066663at2	Translation initiation factor IF-1
2075502at2	Duplicated	ctg2	1671496	1671912	+	34.1	62	https://v10-1.orthodb.org/?query=2075502at2	YqgF/RNase H-like domain
