# BUSCO version is: 5.4.6 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
91428at2	Duplicated	ptg000188l	220191	222836	+	528.2	550	https://v10-1.orthodb.org/?query=91428at2	Alanine--tRNA ligase
91428at2	Duplicated	ptg000415l	2391	5033	+	526.9	551	https://v10-1.orthodb.org/?query=91428at2	Alanine--tRNA ligase
95696at2	Duplicated	ptg000042l	17367	19367	-	721.9	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000204l	4915	6855	+	721.1	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000040l	30903	32768	+	721.0	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000094l	89796	91796	+	718.0	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000188l	76820	78820	-	718.0	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000542l	26206	28206	+	718.0	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
95696at2	Duplicated	ptg000287l	33148	35148	-	710.6	478	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
143460at2	Duplicated	ptg000047l	101617	103410	-	526.5	444	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
143460at2	Duplicated	ptg000093l	35928	37721	-	526.5	444	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
143460at2	Duplicated	ptg000360l	30832	32625	+	526.5	444	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
143460at2	Duplicated	ptg000429l	19169	20962	-	526.5	444	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
143460at2	Duplicated	ptg000139l	35585	37378	+	522.9	444	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
182107at2	Duplicated	ptg000072l	21476	23284	-	729.7	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
182107at2	Duplicated	ptg000090l	51742	53550	+	729.7	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
182107at2	Duplicated	ptg000186l	103987	105795	+	729.7	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
182107at2	Duplicated	ptg000105l	81930	83738	+	727.4	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
182107at2	Duplicated	ptg000285l	17859	19667	-	727.4	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
219876at2	Missing
223233at2	Duplicated	ptg000103l	117475	120111	-	499.1	475	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
223233at2	Duplicated	ptg000262l	35283	37214	+	497.5	464	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
223233at2	Duplicated	ptg000148l	6120	8756	+	483.4	475	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
226836at2	Duplicated	ptg000187l	102127	103911	-	596.1	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
226836at2	Duplicated	ptg000078l	31387	33171	-	595.9	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
226836at2	Duplicated	ptg000270l	33206	34990	-	595.9	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
226836at2	Duplicated	ptg000485l	4625	6409	-	595.9	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
226836at2	Duplicated	ptg000653l	13499	15283	+	595.9	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
232152at2	Duplicated	ptg000035l	52540	53898	-	317.4	310	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
232152at2	Duplicated	ptg000123l	97168	98526	-	317.4	310	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
232152at2	Duplicated	ptg000077l	60030	61388	-	313.2	310	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
232152at2	Duplicated	ptg000225l	8505	9737	+	287.6	278	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
267682at2	Duplicated	ptg000058l	24117	25592	-	278.5	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000066l	158004	159479	-	278.5	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000110l	126626	128101	-	278.5	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000206l	6133	7608	-	278.5	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000362l	8658	10133	+	278.5	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000381l	16067	17383	+	276.5	262	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	ptg000326l	8495	9970	+	268.9	280	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
353391at2	Duplicated	ptg000084l	4409	5701	-	391.8	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
353391at2	Duplicated	ptg000175l	65875	67167	+	391.8	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
353391at2	Duplicated	ptg000242l	95613	96905	+	391.8	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
353391at2	Duplicated	ptg000268l	19142	20434	-	391.8	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
353391at2	Duplicated	ptg000501l	3312	4604	-	391.8	382	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
353391at2	Duplicated	ptg000276l	4482	5450	-	373.7	268	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
384865at2	Duplicated	ptg000096l	158848	159996	+	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
384865at2	Duplicated	ptg000162l	3327	4475	-	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
384865at2	Duplicated	ptg000197l	79271	80419	+	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
384865at2	Duplicated	ptg000225l	76650	77798	-	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
384865at2	Duplicated	ptg000443l	9367	10515	+	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
384865at2	Duplicated	ptg000984l	318	1466	-	143.6	185	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Duplicated	ptg000165l	96441	97655	+	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000226l	14804	16018	-	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000492l	3931	5145	-	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000500l	11630	12844	-	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000884l	1620	2834	-	257.9	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000181l	110989	112203	-	257.5	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
402899at2	Duplicated	ptg000152l	105473	106687	+	248.5	285	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Duplicated	ptg000095l	291	1739	+	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg000203l	156394	157842	+	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg000228l	36173	37621	-	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg000411l	24996	26444	+	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg001146l	532	1980	-	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg001479l	1841	3289	+	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg001611l	852	2300	-	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg002584l	820	2268	-	560.2	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg000311l	32130	33578	+	557.8	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
430176at2	Duplicated	ptg000070l	6938	8386	+	554.3	359	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Duplicated	ptg000398l	6232	7431	-	171.6	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
462069at2	Duplicated	ptg000174l	10613	11812	-	171.1	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
462069at2	Duplicated	ptg000266l	9714	10913	-	171.1	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
462069at2	Duplicated	ptg000412l	3648	4847	-	171.1	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
462069at2	Duplicated	ptg000838l	20377	21576	+	171.1	205	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Duplicated	ptg000047l	93526	94521	-	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
469058at2	Duplicated	ptg000093l	27837	28832	-	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
469058at2	Duplicated	ptg000107l	48454	49449	+	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
469058at2	Duplicated	ptg000139l	44473	45468	+	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
469058at2	Duplicated	ptg000360l	39722	40717	+	400.4	292	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Duplicated	ptg000226l	6796	8094	+	294.8	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000152l	113398	114705	-	294.8	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000165l	104366	106000	-	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000074l	878	2512	+	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000101l	6480	8114	-	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000181l	102651	104285	+	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg001211l	3598	5232	+	293.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000490l	7832	9466	+	291.7	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
504464at2	Duplicated	ptg000295l	8916	10550	+	289.3	232	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Duplicated	ptg000104l	14662	16152	-	214.6	259	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000197l	49833	51323	+	214.1	259	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000096l	129430	130920	+	214.1	259	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000440l	27725	29215	-	214.1	259	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000240l	56084	57577	+	202.5	235	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000246l	562	1800	-	199.5	228	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
505485at2	Duplicated	ptg000576l	3	1010	+	190.3	207	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Duplicated	ptg000270l	86875	88152	+	371.9	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg001285l	1452	2729	+	371.9	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg000064l	31195	32484	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg000217l	34013	35302	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg001257l	3993	5282	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg001622l	5753	7042	+	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg002208l	2756	4045	+	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg002463l	1956	3245	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg002286l	5195	6490	-	371.8	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
533698at2	Duplicated	ptg000523l	3326	4597	+	371.2	287	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Duplicated	ptg000064l	11498	12487	+	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	ptg000145l	11183	12172	+	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	ptg000430l	28273	29262	-	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	ptg000471l	14168	15157	+	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	ptg000523l	23288	24277	-	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
662686at2	Duplicated	ptg000926l	2278	3267	+	220.9	217	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Duplicated	ptg000034l	22170	23972	+	727.2	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	ptg000073l	39894	41696	+	727.2	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	ptg000284l	63328	65130	+	727.2	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	ptg000329l	4571	6373	+	727.2	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	ptg000215l	20181	21983	+	726.6	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
665824at2	Duplicated	ptg000868l	6337	8139	+	723.7	543	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Duplicated	ptg002115l	3823	5436	+	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg000191l	187379	188992	-	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg000384l	14802	16415	+	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg001833l	1050	2663	-	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg001903l	6408	8021	+	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg000103l	16011	17624	+	177.5	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg000368l	48724	50337	+	176.0	315	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
761140at2	Duplicated	ptg002374l	1	1485	-	174.9	304	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
776861at2	Duplicated	ptg000295l	42525	43265	-	246.7	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000226l	40072	40806	-	246.6	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000492l	29206	30444	-	244.5	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000116l	8917	10443	-	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000152l	79903	81429	+	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000165l	70852	72378	+	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000181l	136262	137788	-	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000300l	10880	12406	-	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000490l	41442	42968	-	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000724l	1775	3301	+	243.9	204	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	ptg000777l	1	1449	-	227.0	182	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
837522at2	Duplicated	ptg000059l	99282	100787	+	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
837522at2	Duplicated	ptg000083l	33462	34967	-	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
837522at2	Duplicated	ptg000436l	72642	74147	-	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
837522at2	Duplicated	ptg000498l	12414	13919	-	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
837522at2	Duplicated	ptg000571l	3380	4885	+	656.5	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
837522at2	Duplicated	ptg000303l	67107	68612	-	652.2	410	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
841869at2	Duplicated	ptg000067l	57111	58040	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg000068l	9076	10005	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg000191l	231826	232755	+	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg000441l	10169	11098	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg000461l	29994	30923	+	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg000782l	8768	9697	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
841869at2	Duplicated	ptg001245l	2255	3184	-	146.4	192	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
874197at2	Duplicated	ptg000046l	63871	64953	+	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
874197at2	Duplicated	ptg000065l	100746	101828	+	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
874197at2	Duplicated	ptg000125l	31122	32204	+	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
874197at2	Duplicated	ptg001301l	2454	3536	+	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
874197at2	Duplicated	ptg000115l	51454	52536	-	377.5	272	https://v10-1.orthodb.org/?query=874197at2	Holliday junction ATP-dependent DNA helicase RuvB
923547at2	Duplicated	ptg000097l	82300	83325	-	435.0	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg000146l	1382	2407	-	434.6	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg000439l	31977	33002	+	434.6	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg000677l	413	1438	-	434.6	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg000159l	86000	87025	+	433.3	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg001720l	4225	5250	-	433.3	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
923547at2	Duplicated	ptg001794l	4013	5038	-	433.3	311	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
932854at2	Duplicated	ptg000042l	40124	41383	-	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000094l	67781	69040	+	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000163l	116105	117364	+	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000188l	99579	100838	-	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000542l	4206	5465	+	609.1	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000209l	161656	162915	+	608.7	412	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg000208l	23815	25062	-	577.9	402	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932854at2	Duplicated	ptg001079l	1	1191	-	571.1	392	https://v10-1.orthodb.org/?query=932854at2	Phosphoribosylamine--glycine ligase
932993at2	Duplicated	ptg000098l	46993	47910	+	64.3	159	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
932993at2	Duplicated	ptg000048l	84972	86357	+	64.3	213	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
932993at2	Duplicated	ptg000160l	80940	82325	-	64.3	213	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
932993at2	Duplicated	ptg000279l	19320	20705	-	64.3	213	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
961486at2	Duplicated	ptg000064l	207	1049	+	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000141l	31080	31922	+	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000217l	3048	3890	+	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000430l	39700	40542	-	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000471l	2876	3718	+	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000523l	34729	35571	-	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000740l	11976	12818	-	202.7	164	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
961486at2	Duplicated	ptg000022l	5520	6224	-	194.4	171	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
981870at2	Duplicated	ptg000077l	65450	66544	+	292.5	268	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
981870at2	Duplicated	ptg000123l	102588	103682	+	292.5	268	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
981870at2	Duplicated	ptg000225l	3349	4443	-	292.5	268	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
